year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,version,fusion_ticket,,
2018,ARIZONA,AZ,4,86,61,US HOUSE,8,GEN,,FALSE,DEBBIE LESKO,REPUBLICAN,FALSE,TOTAL,168835,304417,20250910,FALSE,,
2018,ARIZONA,AZ,4,86,61,US HOUSE,8,GEN,,FALSE,HIRAL TIPIRNENI,DEMOCRAT,FALSE,TOTAL,135569,304417,20250910,FALSE,,
2018,ARIZONA,AZ,4,86,61,US HOUSE,8,GEN,,FALSE,STEVEN HUMMEL,,TRUE,TOTAL,13,304417,20250910,FALSE,,
2018,ARIZONA,AZ,4,86,61,US HOUSE,9,GEN,,FALSE,GREG STANTON,DEMOCRAT,FALSE,TOTAL,159583,261245,20250910,FALSE,,
2018,ARIZONA,AZ,4,86,61,US HOUSE,9,GEN,,FALSE,STEPHEN L FERRARA,REPUBLICAN,FALSE,TOTAL,101662,261245,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,1,GEN,,FALSE,CHINTAN DESAI,DEMOCRAT,FALSE,TOTAL,57907,201245,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,1,GEN,,FALSE,ELVIS PRESLEY,LIBERTARIAN,FALSE,TOTAL,4581,201245,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,1,GEN,,FALSE,RICK CRAWFORD,REPUBLICAN,FALSE,TOTAL,138757,201245,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,2,GEN,,FALSE,CLARKE TUCKER,DEMOCRAT,FALSE,TOTAL,116135,253453,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,2,GEN,,FALSE,FRENCH HILL,REPUBLICAN,FALSE,TOTAL,132125,253453,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,2,GEN,,FALSE,JOE RYNE SWAFFORD,LIBERTARIAN,FALSE,TOTAL,5193,253453,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,,FALSE,JOSH MAHONY,DEMOCRAT,FALSE,TOTAL,74952,229708,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,,FALSE,MICHAEL J KALAGIAS,LIBERTARIAN,FALSE,TOTAL,5899,229708,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,,FALSE,STEVE WOMACK,REPUBLICAN,FALSE,TOTAL,148717,229708,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,140,229708,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,,FALSE,BRUCE WESTERMAN,REPUBLICAN,FALSE,TOTAL,136740,204892,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,,FALSE,HAYDEN CATHERINE SHAMEL,DEMOCRAT,FALSE,TOTAL,63984,204892,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,,FALSE,TOM CANADA,LIBERTARIAN,FALSE,TOTAL,3952,204892,20250910,FALSE,,
2018,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,216,204892,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,1,GEN,,FALSE,AUDREY DENNEY,DEMOCRAT,FALSE,TOTAL,131548,291594,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,1,GEN,,FALSE,DOUG LA MALFA,REPUBLICAN,FALSE,TOTAL,160046,291594,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,2,GEN,,FALSE,DALE K MENSING,REPUBLICAN,FALSE,TOTAL,72576,315657,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,2,GEN,,FALSE,JARED HUFFMAN,DEMOCRAT,FALSE,TOTAL,243081,315657,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,3,GEN,,FALSE,CHARLIE SCHAUPP,REPUBLICAN,FALSE,TOTAL,97376,232251,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,3,GEN,,FALSE,JOHN GARAMENDI,DEMOCRAT,FALSE,TOTAL,134875,232251,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,4,GEN,,FALSE,JESSICA MORSE,DEMOCRAT,FALSE,TOTAL,156253,340654,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,4,GEN,,FALSE,TOM MCCLINTOCK,REPUBLICAN,FALSE,TOTAL,184401,340654,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,5,GEN,,FALSE,ANTHONY MILLS,NO PARTY PREFERENCE,FALSE,TOTAL,55158,261018,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,5,GEN,,FALSE,MIKE THOMPSON,DEMOCRAT,FALSE,TOTAL,205860,261018,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,6,GEN,,FALSE,DORIS MATSUI,DEMOCRAT,FALSE,TOTAL,162411,201939,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,6,GEN,,FALSE,JRMAR JEFFERSON,DEMOCRAT,FALSE,TOTAL,39528,201939,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,7,GEN,,FALSE,AMI BERA,DEMOCRAT,FALSE,TOTAL,155016,281617,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,7,GEN,,FALSE,ANDREW GRANT,REPUBLICAN,FALSE,TOTAL,126601,281617,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,8,GEN,,FALSE,PAUL COOK,REPUBLICAN,FALSE,TOTAL,102415,170785,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,8,GEN,,FALSE,TIM DONNELLY,REPUBLICAN,FALSE,TOTAL,68370,170785,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,9,GEN,,FALSE,JERRY MCNERNEY,DEMOCRAT,FALSE,TOTAL,113414,200763,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,9,GEN,,FALSE,MARLA LIVENGOOD,REPUBLICAN,FALSE,TOTAL,87349,200763,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,10,GEN,,FALSE,JEFF DENHAM,REPUBLICAN,FALSE,TOTAL,105955,221900,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,10,GEN,,FALSE,JOSH HARDER,DEMOCRAT,FALSE,TOTAL,115945,221900,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,11,GEN,,FALSE,JOHN FITZGERALD,REPUBLICAN,FALSE,TOTAL,71312,275681,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,11,GEN,,FALSE,MARK DESAULNIER,DEMOCRAT,FALSE,TOTAL,204369,275681,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,12,GEN,,FALSE,LISA REMMER,REPUBLICAN,FALSE,TOTAL,41780,317072,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,12,GEN,,FALSE,NANCY PELOSI,DEMOCRAT,FALSE,TOTAL,275292,317072,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,13,GEN,,FALSE,BARBARA LEE,DEMOCRAT,FALSE,TOTAL,260580,294837,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,13,GEN,,FALSE,LAURA WELLS,GREEN,FALSE,TOTAL,34257,294837,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,14,GEN,,FALSE,CRISTINA OSMENA,REPUBLICAN,FALSE,TOTAL,55439,266823,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,14,GEN,,FALSE,JACKIE SPEIER,DEMOCRAT,FALSE,TOTAL,211384,266823,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,15,GEN,,FALSE,ERIC SWALWELL,DEMOCRAT,FALSE,TOTAL,177989,243929,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,15,GEN,,FALSE,RUDY L PETERS JR,REPUBLICAN,FALSE,TOTAL,65940,243929,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,16,GEN,,FALSE,ELIZABETH HENG,REPUBLICAN,FALSE,TOTAL,60693,142959,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,16,GEN,,FALSE,JIM COSTA,DEMOCRAT,FALSE,TOTAL,82266,142959,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,17,GEN,,FALSE,RO KHANNA,DEMOCRAT,FALSE,TOTAL,159105,211162,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,17,GEN,,FALSE,RON COHEN,REPUBLICAN,FALSE,TOTAL,52057,211162,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,18,GEN,,FALSE,ANNA G ESHOO,DEMOCRAT,FALSE,TOTAL,225142,302238,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,18,GEN,,FALSE,CHRISTINE RUSSELL,REPUBLICAN,FALSE,TOTAL,77096,302238,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,19,GEN,,FALSE,JUSTIN JAMES AGUILERA,REPUBLICAN,FALSE,TOTAL,57823,220319,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,19,GEN,,FALSE,ZOE LOFGREN,DEMOCRAT,FALSE,TOTAL,162496,220319,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,20,GEN,,FALSE,JIMMY PANETTA,DEMOCRAT,FALSE,TOTAL,183677,225721,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,20,GEN,,FALSE,RONALD PAUL KABAT,NO PARTY PREFERENCE,FALSE,TOTAL,42044,225721,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,21,GEN,,FALSE,DAVID G VALADAO,REPUBLICAN,FALSE,TOTAL,56377,113616,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,21,GEN,,FALSE,TJ COX,DEMOCRAT,FALSE,TOTAL,57239,113616,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,22,GEN,,FALSE,ANDREW JANZ,DEMOCRAT,FALSE,TOTAL,105136,222379,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,22,GEN,,FALSE,DEVIN G NUNES,REPUBLICAN,FALSE,TOTAL,117243,222379,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,23,GEN,,FALSE,KEVIN MCCARTHY,REPUBLICAN,FALSE,TOTAL,131113,205774,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,23,GEN,,FALSE,TATIANA MATTA,DEMOCRAT,FALSE,TOTAL,74661,205774,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,24,GEN,,FALSE,JUSTIN FAREED,REPUBLICAN,FALSE,TOTAL,117881,284431,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,24,GEN,,FALSE,SALUD CARBAJAL,DEMOCRAT,FALSE,TOTAL,166550,284431,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,25,GEN,,FALSE,KATIE HILL,DEMOCRAT,FALSE,TOTAL,133209,245022,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,25,GEN,,FALSE,STEVE KNIGHT,REPUBLICAN,FALSE,TOTAL,111813,245022,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,26,GEN,,FALSE,ANTONIO SABATO JR,REPUBLICAN,FALSE,TOTAL,97210,255426,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,26,GEN,,FALSE,JULIA BROWNLEY,DEMOCRAT,FALSE,TOTAL,158216,255426,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,27,GEN,,FALSE,BRYAN WITT,DEMOCRAT,FALSE,TOTAL,42132,202636,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,27,GEN,,FALSE,JUDY CHU,DEMOCRAT,FALSE,TOTAL,160504,202636,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,28,GEN,,FALSE,ADAM B SCHIFF,DEMOCRAT,FALSE,TOTAL,196662,250934,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,28,GEN,,FALSE,JOHNNY J NALBANDIAN,REPUBLICAN,FALSE,TOTAL,54272,250934,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,29,GEN,,FALSE,BENITO BENNY BERNAL,REPUBLICAN,FALSE,TOTAL,29995,154692,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,29,GEN,,FALSE,TONY CARDENAS,DEMOCRAT,FALSE,TOTAL,124697,154692,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,30,GEN,,FALSE,BRAD SHERMAN,DEMOCRAT,FALSE,TOTAL,191573,260993,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,30,GEN,,FALSE,MARK S REED,REPUBLICAN,FALSE,TOTAL,69420,260993,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,31,GEN,,FALSE,PETE AGUILAR,DEMOCRAT,FALSE,TOTAL,110143,187495,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,31,GEN,,FALSE,SEAN FLYNN,REPUBLICAN,FALSE,TOTAL,77352,187495,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,32,GEN,,FALSE,GRACE FLORES NAPOLITANO,DEMOCRAT,FALSE,TOTAL,121759,177031,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,32,GEN,,FALSE,JOSHUA M SCOTT,REPUBLICAN,FALSE,TOTAL,55272,177031,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,33,GEN,,FALSE,KENNETH WESTON WRIGHT,REPUBLICAN,FALSE,TOTAL,93769,312860,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,33,GEN,,FALSE,TED W LIEU,DEMOCRAT,FALSE,TOTAL,219091,312860,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,34,GEN,,FALSE,JIMMY GOMEZ,DEMOCRAT,FALSE,TOTAL,110195,151906,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,34,GEN,,FALSE,KENNETH MEJIA,GREEN,FALSE,TOTAL,41711,151906,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,35,GEN,,FALSE,CHRISTIAN LEONEL VALIENTE,REPUBLICAN,FALSE,TOTAL,45604,149024,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,35,GEN,,FALSE,NORMA J TORRES,DEMOCRAT,FALSE,TOTAL,103420,149024,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,,FALSE,KIMBERLIN BROWN PELZER,REPUBLICAN,FALSE,TOTAL,84839,207008,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,,FALSE,RAUL RUIZ,DEMOCRAT,FALSE,TOTAL,122169,207008,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,37,GEN,,FALSE,KAREN BASS,DEMOCRAT,FALSE,TOTAL,210555,236378,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,37,GEN,,FALSE,RON J BASSILIAN,REPUBLICAN,FALSE,TOTAL,25823,236378,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,,FALSE,LINDA T SANCHEZ,DEMOCRAT,FALSE,TOTAL,139188,202156,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,,FALSE,RYAN DOWNING,REPUBLICAN,FALSE,TOTAL,62968,202156,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,,FALSE,GIL CISNEROS,DEMOCRAT,FALSE,TOTAL,126002,244393,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,,FALSE,YOUNG KIM,REPUBLICAN,FALSE,TOTAL,118391,244393,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,,FALSE,LUCILLE ROYBAL-ALLARD,DEMOCRAT,FALSE,TOTAL,93938,121449,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,,FALSE,RODOLFO CORTES BARRAGAN,GREEN,FALSE,TOTAL,27511,121449,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,,FALSE,AJA SMITH,REPUBLICAN,FALSE,TOTAL,58021,166248,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,,FALSE,MARK TAKANO,DEMOCRAT,FALSE,TOTAL,108227,166248,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,,FALSE,JULIA C PEACOCK,DEMOCRAT,FALSE,TOTAL,100892,231932,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,,FALSE,KEN CALVERT,REPUBLICAN,FALSE,TOTAL,131040,231932,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,,FALSE,MAXINE WATERS,DEMOCRAT,FALSE,TOTAL,152272,196052,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,,FALSE,OMAR NAVARRO,REPUBLICAN,FALSE,TOTAL,43780,196052,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,,FALSE,AJA L BROWN,DEMOCRAT,FALSE,TOTAL,45378,143322,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,,FALSE,NANETTE DIAZ BARRAGAN,DEMOCRAT,FALSE,TOTAL,97944,143322,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,45,GEN,,FALSE,KATIE PORTER,DEMOCRAT,FALSE,TOTAL,158906,305289,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,45,GEN,,FALSE,MIMI WALTERS,REPUBLICAN,FALSE,TOTAL,146383,305289,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,46,GEN,,FALSE,LOU CORREA,DEMOCRAT,FALSE,TOTAL,102278,147916,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,46,GEN,,FALSE,RUSSELL RENE LAMBERT,REPUBLICAN,FALSE,TOTAL,45638,147916,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,,FALSE,ALAN LOWENTHAL,DEMOCRAT,FALSE,TOTAL,143354,221036,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,47,GEN,,FALSE,JOHN BRISCOE,REPUBLICAN,FALSE,TOTAL,77682,221036,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,48,GEN,,FALSE,DANA ROHRABACHER,REPUBLICAN,FALSE,TOTAL,136899,294736,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,48,GEN,,FALSE,HARLEY ROUDA,DEMOCRAT,FALSE,TOTAL,157837,294736,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,,FALSE,DIANE L HARKEY,REPUBLICAN,FALSE,TOTAL,128577,295030,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,49,GEN,,FALSE,MIKE LEVIN,DEMOCRAT,FALSE,TOTAL,166453,295030,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,50,GEN,,FALSE,AMMAR CAMPA-NAJJAR,DEMOCRAT,FALSE,TOTAL,125448,259810,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,50,GEN,,FALSE,DUNCAN HUNTER,REPUBLICAN,FALSE,TOTAL,134362,259810,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,,FALSE,JUAN M HIDALGO JR,REPUBLICAN,FALSE,TOTAL,44301,153828,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,,FALSE,JUAN VARGAS,DEMOCRAT,FALSE,TOTAL,109527,153828,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,,FALSE,OMAR QUDRAT,REPUBLICAN,FALSE,TOTAL,107015,296007,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,,FALSE,SCOTT PETERS,DEMOCRAT,FALSE,TOTAL,188992,296007,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,53,GEN,,FALSE,MORGAN MURTAUGH,REPUBLICAN,FALSE,TOTAL,83127,268794,20250910,FALSE,,
2018,CALIFORNIA,CA,6,93,71,US HOUSE,53,GEN,,FALSE,SUSAN A DAVIS,DEMOCRAT,FALSE,TOTAL,185667,268794,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,1,GEN,,FALSE,CHARLES CASPER STOCKHAM,REPUBLICAN,FALSE,TOTAL,85207,369693,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,1,GEN,,FALSE,DIANA DEGETTE,DEMOCRAT,FALSE,TOTAL,272886,369693,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,1,GEN,,FALSE,RAYMON ANTHONY DOANE,LIBERTARIAN,FALSE,TOTAL,11600,369693,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,2,GEN,,FALSE,JOE NEGUSE,DEMOCRAT,FALSE,TOTAL,259608,430614,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,2,GEN,,FALSE,NICK THOMAS,INDEPENDENT,FALSE,TOTAL,16356,430614,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,2,GEN,,FALSE,PETER YU,REPUBLICAN,FALSE,TOTAL,144901,430614,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,2,GEN,,FALSE,ROGER BARRIS,LIBERTARIAN,FALSE,TOTAL,9749,430614,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,3,GEN,,FALSE,DIANE MITSCH BUSH,DEMOCRAT,FALSE,TOTAL,146426,336189,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,3,GEN,,FALSE,GAYLON KENT,LIBERTARIAN,FALSE,TOTAL,5727,336189,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,3,GEN,,FALSE,MARY M MALARSIE,INDEPENDENT,FALSE,TOTAL,10831,336189,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,3,GEN,,FALSE,SCOTT R TIPTON,REPUBLICAN,FALSE,TOTAL,173205,336189,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,4,GEN,,FALSE,KAREN MCCORMICK,DEMOCRAT,FALSE,TOTAL,145544,369582,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,4,GEN,,FALSE,KEN BUCK,REPUBLICAN,FALSE,TOTAL,224038,369582,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,5,GEN,,FALSE,DOUG LAMBORN,REPUBLICAN,FALSE,TOTAL,184002,322645,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,5,GEN,,FALSE,DOUGLAS RANDALL,LIBERTARIAN,FALSE,TOTAL,11795,322645,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,5,GEN,,FALSE,STEPHANY ROSE SPAULDING,DEMOCRAT,FALSE,TOTAL,126848,322645,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,6,GEN,,FALSE,DAN CHAPIN,UNAFFILIATED,FALSE,TOTAL,4607,346817,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,6,GEN,,FALSE,JASON CROW,DEMOCRAT,FALSE,TOTAL,187639,346817,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,6,GEN,,FALSE,KAT MARTIN,LIBERTARIAN,FALSE,TOTAL,5886,346817,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,6,GEN,,FALSE,MIKE COFFMAN,REPUBLICAN,FALSE,TOTAL,148685,346817,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,7,GEN,,FALSE,ED PERLMUTTER,DEMOCRAT,FALSE,TOTAL,204260,338006,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,7,GEN,,FALSE,JENNIFER NACKERUD,LIBERTARIAN,FALSE,TOTAL,14012,338006,20250910,FALSE,,
2018,COLORADO,CO,8,84,62,US HOUSE,7,GEN,,FALSE,MARK BARRINGTON,REPUBLICAN,FALSE,TOTAL,119734,338006,20250910,FALSE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,,FALSE,JENNIFER T NYE,REPUBLICAN,FALSE,TOTAL,96024,274140,20250910,FALSE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,,FALSE,JOHN B LARSON,DEMOCRAT,FALSE,TOTAL,166155,274140,20250910,TRUE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,,FALSE,JOHN B LARSON,WORKING FAMILIES,FALSE,TOTAL,8932,274140,20250910,TRUE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,1,GEN,,FALSE,THOMAS MCCORMICK,GREEN,FALSE,TOTAL,3029,274140,20250910,FALSE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,,FALSE,DANIEL REALE,LIBERTARIAN,FALSE,TOTAL,3305,289114,20250910,FALSE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,,FALSE,DANNY POSTEMSKI JR,REPUBLICAN,FALSE,TOTAL,102483,289114,20250910,FALSE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,,FALSE,JOE COURTNEY,DEMOCRAT,FALSE,TOTAL,167659,289114,20250910,TRUE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,,FALSE,JOE COURTNEY,WORKING FAMILIES,FALSE,TOTAL,12072,289114,20250910,TRUE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,2,GEN,,FALSE,MICHELLE LOUISE BICKING,GREEN,FALSE,TOTAL,3595,289114,20250910,FALSE,,
2018,CONNECTICUT,CT,9,16,1,US HOUSE,3,GEN,,FALSE,ANGEL CADENA,REPUBLICAN,FALSE,TOTAL,95667,270239,20250910,FALSE,,
